NewsOutletCountry,Theme,ActionCountry,Actor,avg(Tone)
VM,PMESII-PT-Social ,CH,CHN,2.504983034062096
VM,PMESII-PT-Social ,CH,RUS,1.1914901614189148
VM,PMESII-PT-Social ,CH,USA,0.6275175572931766
VM,PMESII-PT-Social ,ID,CHN,1.9573633681844782
VM,PMESII-PT-Social ,ID,RUS,6.034482955932617
VM,PMESII-PT-Social ,ID,USA,0.9682700416216483
VM,PMESII-PT-Social ,JA,CHN,2.223384670416514
VM,PMESII-PT-Social ,JA,RUS,1.6169476509094238
VM,PMESII-PT-Social ,JA,USA,1.3093787782332476
VM,PMESII-PT-Social ,MY,CHN,2.1948511013761163
VM,PMESII-PT-Social ,MY,RUS,1.852791965007782
VM,PMESII-PT-Social ,MY,USA,2.89286607503891
VM,PMESII-PT-Social ,RP,CHN,-3.374015217026075
VM,PMESII-PT-Social ,RP,RUS,-5.882352828979492
VM,PMESII-PT-Social ,RP,USA,0.2524686813354492
VM,PMESII-PT-Social ,SN,CHN,-0.652862540062736
VM,PMESII-PT-Social ,SN,RUS,0.9624980688095093
VM,PMESII-PT-Social ,SN,USA,2.2697653289545667
VM,PMESII-PT-Social ,TW,CHN,1.0417462229728698
VM,PMESII-PT-Social ,TW,RUS,0.7921730279922485
VM,PMESII-PT-Social ,TW,USA,2.434231501072645
VM,PMESII-PT-Social ,VM,CHN,2.7198510622215823
VM,PMESII-PT-Social ,VM,RUS,3.2983896622574456
VM,PMESII-PT-Social ,VM,USA,2.419710250370852
